seq_id	insertion_date	mcl_clust	ap_clust
874	900000	mcl_11	ap_clust_8560
875	2515384	mcl_389	ap_clust_0
876	1311538	mcl_26	ap_clust_3148
877	2296153	mcl_15	ap_clust_9982
878	0	mcl_12	ap_clust_3502
879	234615	mcl_13	ap_clust_9805
880	80769	mcl_101	ap_clust_8724
881	3861538	mcl_150	ap_clust_10008
882	1376923	mcl_1	ap_clust_12382
883	311538	mcl_1	ap_clust_448
884	0	mcl_12	ap_clust_1513
885	819230	mcl_9	ap_clust_1565
886	657692	mcl_14	ap_clust_189
887	180769	mcl_38	ap_clust_1508
888	61538	mcl_4	ap_clust_10201
889	569230	mcl_43	ap_clust_11397
890	350000	mcl_13	ap_clust_734
891	1234615	mcl_2	ap_clust_10772
892	1157692	mcl_26	ap_clust_3148
893	1923076	mcl_1	ap_clust_12382
894	1857692	mcl_219	ap_clust_894
895	2019230	mcl_10	ap_clust_12913
896	61538	mcl_4	ap_clust_10201
897	580769	mcl_32	ap_clust_3153
898	311538	mcl_20	ap_clust_1780
899	203846	mcl_27	ap_clust_9984
900	403846	mcl_27	ap_clust_9728
901	1634615	mcl_10	ap_clust_6452
902	1700000	mcl_15	ap_clust_9982
903	338461	mcl_36	ap_clust_13126
904	1680769	mcl_10	ap_clust_10038
905	323076	mcl_2	ap_clust_13524
906	1753846	mcl_22	ap_clust_6250
907	1111538	mcl_2	ap_clust_5382
908	1373076	mcl_10	ap_clust_10574
909	569230	mcl_1	ap_clust_5349
910	880769	mcl_1	ap_clust_7443
911	196153	mcl_5	ap_clust_6986
912	453846	mcl_16	ap_clust_3001
913	969230	mcl_5	ap_clust_11702
914	65384	mcl_2	ap_clust_1137
915	184615	mcl_20	ap_clust_1780
916	388461	mcl_35	ap_clust_415
917	1650000	mcl_2	ap_clust_5898
918	157692	mcl_20	ap_clust_12495
919	830769	mcl_2	ap_clust_5382
920	1200000	mcl_10	ap_clust_6452
921	565384	mcl_11	ap_clust_7588
922	269230	mcl_16	ap_clust_1556
923	300000	mcl_4	ap_clust_10201
924	92307	mcl_5	ap_clust_6986
925	111538	mcl_46	ap_clust_6996
926	0	mcl_25	ap_clust_9091
927	0	mcl_6	ap_clust_4039
928	742307	mcl_7	ap_clust_12520
929	0	mcl_25	ap_clust_9091
930	384615	mcl_5	ap_clust_7095
931	723076	mcl_8	ap_clust_2713
932	338461	mcl_11	ap_clust_6694
933	1476923	mcl_3	ap_clust_12415
934	0	mcl_18	ap_clust_8623
935	150000	mcl_125	ap_clust_8151
936	1600000	mcl_24	ap_clust_6228
937	930769	mcl_8	ap_clust_4652
938	1942307	mcl_15	ap_clust_13067
939	2519230	mcl_120	ap_clust_2561
940	1319230	mcl_26	ap_clust_3148
941	1703846	mcl_2	ap_clust_1792
942	542307	mcl_1	ap_clust_5349
943	1319230	mcl_16	ap_clust_12069
944	365384	mcl_41	ap_clust_5999
945	0	mcl_33	ap_clust_5975
946	419230	mcl_8	ap_clust_1525
947	2923076	mcl_5	ap_clust_9147
948	746153	mcl_21	ap_clust_9976
949	1038461	mcl_5	ap_clust_802
950	242307	mcl_4	ap_clust_407
951	842307	mcl_1	ap_clust_7443
952	350000	mcl_35	ap_clust_12092
953	703846	mcl_9	ap_clust_13029
954	242307	mcl_4	ap_clust_407
955	2826923	mcl_39	ap_clust_9966
956	1819230	mcl_3	ap_clust_11290
957	2634615	mcl_22	ap_clust_11402
958	3707692	mcl_120	ap_clust_2561
959	1634615	mcl_3	ap_clust_7980
960	484615	mcl_4	ap_clust_10201
961	1842307	mcl_3	ap_clust_11003
962	1711538	mcl_29	ap_clust_9376
963	234615	mcl_18	ap_clust_8623
964	715384	mcl_2	ap_clust_5382
965	0	mcl_6	ap_clust_7049
966	1326923	mcl_8	ap_clust_2713
967	1453846	mcl_66	ap_clust_10670
968	1800000	mcl_3	ap_clust_11003
969	1938461	mcl_1	ap_clust_7443
970	573076	mcl_23	ap_clust_5479
971	861538	mcl_1	ap_clust_7443
972	680769	mcl_21	ap_clust_4388
973	3480769	mcl_34	ap_clust_4629
974	1061538	mcl_3	ap_clust_7980
975	30769	mcl_2	ap_clust_1780
976	1619230	mcl_10	ap_clust_10865
977	396153	mcl_11	ap_clust_6694
978	853846	mcl_9	ap_clust_13029
979	1173076	mcl_17	ap_clust_4839
980	880769	mcl_9	ap_clust_9527
981	892307	mcl_8	ap_clust_1525
982	519230	mcl_14	ap_clust_4160
983	61538	mcl_2	ap_clust_1780
984	169230	mcl_50	ap_clust_11849
985	5161538	mcl_49	ap_clust_1696
986	111538	mcl_12	ap_clust_4372
987	0	mcl_18	ap_clust_13387
988	65384	mcl_25	ap_clust_9091
989	265384	mcl_6	ap_clust_7049
990	242307	mcl_4	ap_clust_10201
991	1223076	mcl_2	ap_clust_5382
992	726923	mcl_2	ap_clust_13524
993	280769	mcl_1	ap_clust_13156
994	146153	mcl_1	ap_clust_448
995	269230	mcl_1	ap_clust_448
996	1911538	mcl_15	ap_clust_8942
997	1250000	mcl_8	ap_clust_2713
998	223076	mcl_2	ap_clust_1137
999	53846	mcl_18	ap_clust_9852
1000	1161538	mcl_2	ap_clust_5898
1001	496153	mcl_1	ap_clust_9488
1002	2146153	mcl_22	ap_clust_4356
1003	1461538	mcl_27	ap_clust_9984
1004	2857692	mcl_71	ap_clust_1004
1005	2303846	mcl_15	ap_clust_11478
1006	2611538	mcl_5	ap_clust_6986
1007	534615	mcl_6	ap_clust_7049
1008	2938461	mcl_5	ap_clust_9147
1009	980769	mcl_2	ap_clust_5133
1010	180769	mcl_4	ap_clust_10201
1011	1042307	mcl_8	ap_clust_4652
1012	726923	mcl_30	ap_clust_5725
1013	61538	mcl_1	ap_clust_10832
1014	0	mcl_12	ap_clust_1513
1015	130769	mcl_6	ap_clust_7049
1016	0	mcl_12	ap_clust_1513
1017	557692	mcl_16	ap_clust_12069
1018	707692	mcl_11	ap_clust_7588
1019	2130769	mcl_29	ap_clust_9376
1020	2034615	mcl_390	ap_clust_9429
1021	900000	mcl_24	ap_clust_11616
1022	573076	mcl_17	ap_clust_4839
1023	511538	mcl_55	ap_clust_2561
1024	5607692	mcl_49	ap_clust_1696
1025	1311538	mcl_9	ap_clust_734
1026	638461	mcl_5	ap_clust_4927
1027	1400000	mcl_2	ap_clust_5898
1028	400000	mcl_11	ap_clust_7588
1029	111538	mcl_12	ap_clust_4372
1030	273076	mcl_80	ap_clust_9025
1031	626923	mcl_19	ap_clust_3791
1032	92307	mcl_20	ap_clust_12495
1033	919230	mcl_34	ap_clust_1058
1034	184615	mcl_5	ap_clust_802
1035	1188461	mcl_7	ap_clust_12520
1036	1553846	mcl_10	ap_clust_12913
1037	61538	mcl_4	ap_clust_10201
1038	180769	mcl_4	ap_clust_407
1039	253846	mcl_20	ap_clust_7258
1040	430769	mcl_30	ap_clust_5725
1041	534615	mcl_6	ap_clust_7049
1042	2365384	mcl_3	ap_clust_11003
1043	2034615	mcl_2	ap_clust_1792
1044	119230	mcl_1	ap_clust_10832
1045	4457692	mcl_1	ap_clust_10832
1046	911538	mcl_2	ap_clust_7083
1047	1861538	mcl_2	ap_clust_1792
1048	119230	mcl_4	ap_clust_407
1049	815384	mcl_2	ap_clust_5382
1050	180769	mcl_4	ap_clust_10201
1051	57692	mcl_12	ap_clust_3502
1052	1061538	mcl_220	ap_clust_5281
1053	650000	mcl_1	ap_clust_2799
1054	1630769	mcl_10	ap_clust_11708
1055	1880769	mcl_2	ap_clust_1792
1056	950000	mcl_26	ap_clust_3148
1057	703846	mcl_45	ap_clust_2893
1058	219230	mcl_34	ap_clust_1058
1059	57692	mcl_18	ap_clust_8623
1060	126923	mcl_20	ap_clust_7258
1061	1865384	mcl_7	ap_clust_6803
1062	1215384	mcl_2	ap_clust_5898
1063	238461	mcl_16	ap_clust_3001
1064	230769	mcl_16	ap_clust_12069
1065	57692	mcl_12	ap_clust_3502
1066	0	mcl_20	ap_clust_12495
1067	76923	mcl_16	ap_clust_7610
1068	607692	mcl_1	ap_clust_13156
1069	542307	mcl_22	ap_clust_11402
1070	765384	mcl_9	ap_clust_9527
1071	3934615	mcl_33	ap_clust_5975
1072	750000	mcl_14	ap_clust_189
1073	1238461	mcl_11	ap_clust_8560
1074	2773076	mcl_15	ap_clust_9876
1075	4215384	mcl_8	ap_clust_4652
1076	338461	mcl_21	ap_clust_4388
1077	1480769	mcl_10	ap_clust_11708
1078	0	mcl_12	ap_clust_9705
1079	865384	mcl_21	ap_clust_9976
1080	1403846	mcl_45	ap_clust_2893
1081	396153	mcl_16	ap_clust_7610
1082	346153	mcl_13	ap_clust_9805
1083	500000	mcl_16	ap_clust_7610
1084	1496153	mcl_2	ap_clust_1792
1085	876923	mcl_9	ap_clust_3106
1086	1653846	mcl_29	ap_clust_7053
1087	430769	mcl_7	ap_clust_5823
1088	792307	mcl_8	ap_clust_4652
1089	746153	mcl_7	ap_clust_12520
1090	1023076	mcl_1	ap_clust_7443
1091	5065384	mcl_2	ap_clust_5382
1092	584615	mcl_14	ap_clust_4160
1093	919230	mcl_11	ap_clust_8560
1094	1438461	mcl_3	ap_clust_12415
1095	3742307	mcl_1	ap_clust_10832
1096	65384	mcl_6	ap_clust_7049
1097	0	mcl_4	ap_clust_10201
1098	200000	mcl_17	ap_clust_9164
1099	953846	mcl_14	ap_clust_11896
1100	1269230	mcl_3	ap_clust_7980
1101	1930769	mcl_15	ap_clust_11478
1102	576923	mcl_11	ap_clust_8560
1103	1100000	mcl_7	ap_clust_12520
1104	342307	mcl_40	ap_clust_10463
1105	0	mcl_23	ap_clust_5479
1106	973076	mcl_8	ap_clust_1609
1107	2142307	mcl_33	ap_clust_5975
1108	57692	mcl_13	ap_clust_9805
1109	684615	mcl_2	ap_clust_10772
1110	807692	mcl_2	ap_clust_5133
1111	65384	mcl_25	ap_clust_1513
1112	369230	mcl_7	ap_clust_2432
1113	434615	mcl_7	ap_clust_5823
1114	5269230	mcl_49	ap_clust_1696
1115	388461	mcl_17	ap_clust_4839
1116	369230	mcl_16	ap_clust_12069
1117	292307	mcl_13	ap_clust_9805
1118	5626923	mcl_49	ap_clust_1696
1119	1319230	mcl_10	ap_clust_4393
1120	0	mcl_18	ap_clust_8623
1121	234615	mcl_13	ap_clust_9805
1122	738461	mcl_11	ap_clust_8560
1123	0	mcl_102	ap_clust_3726
1124	3169230	mcl_8	ap_clust_3542
1125	92307	mcl_91	ap_clust_1125
1126	465384	mcl_38	ap_clust_1508
1127	207692	mcl_1	ap_clust_5349
1128	200000	mcl_153	ap_clust_1128
1129	280769	mcl_22	ap_clust_11402
1130	207692	mcl_1	ap_clust_5349
1131	446153	mcl_2	ap_clust_5474
1132	0	mcl_43	ap_clust_11397
1133	1515384	mcl_3	ap_clust_6214
1134	915384	mcl_8	ap_clust_13250
1135	207692	mcl_1	ap_clust_448
1136	296153	mcl_1	ap_clust_3526
1137	123076	mcl_2	ap_clust_1137
1138	900000	mcl_14	ap_clust_11896
1139	157692	mcl_2	ap_clust_1780
1140	276923	mcl_17	ap_clust_4839
1141	353846	mcl_5	ap_clust_1362
1142	557692	mcl_7	ap_clust_5823
1143	446153	mcl_2	ap_clust_5474
1144	580769	mcl_2	ap_clust_5474
1145	0	mcl_43	ap_clust_11397
1146	1630769	mcl_41	ap_clust_5999
1147	242307	mcl_1	ap_clust_5349
1148	92307	mcl_2	ap_clust_2029
1149	638461	mcl_2	ap_clust_13524
1150	196153	mcl_6	ap_clust_7049
1151	0	mcl_128	ap_clust_1151
1152	1780769	mcl_3	ap_clust_12415
1153	134615	mcl_27	ap_clust_9984
1154	634615	mcl_39	ap_clust_4533
1155	450000	mcl_16	ap_clust_1556
1156	1219230	mcl_10	ap_clust_10038
1157	626923	mcl_8	ap_clust_1525
1158	292307	mcl_13	ap_clust_9805
1159	8111538	mcl_63	ap_clust_6549
1160	430769	mcl_1	ap_clust_13156
1161	430769	mcl_30	ap_clust_5725
1162	2069230	mcl_222	ap_clust_10542
1163	1780769	mcl_10	ap_clust_12218
1164	796153	mcl_2	ap_clust_5382
1165	1696153	mcl_29	ap_clust_9376
1166	346153	mcl_13	ap_clust_734
1167	61538	mcl_18	ap_clust_8623
1168	465384	mcl_2	ap_clust_7258
1169	1973076	mcl_15	ap_clust_8942
1170	2730769	mcl_5	ap_clust_6751
1171	119230	mcl_4	ap_clust_407
1172	69230	mcl_27	ap_clust_9984
1173	0	mcl_12	ap_clust_3502
1174	180769	mcl_4	ap_clust_10201
1175	0	mcl_12	ap_clust_1513
1176	476923	mcl_22	ap_clust_4356
1177	188461	mcl_1	ap_clust_13156
1178	115384	mcl_18	ap_clust_8623
1179	1246153	mcl_10	ap_clust_12913
1180	715384	mcl_8	ap_clust_4652
1181	411538	mcl_21	ap_clust_4706
1182	230769	mcl_16	ap_clust_12069
1183	1261538	mcl_10	ap_clust_6452
1184	634615	mcl_41	ap_clust_5999
1185	984615	mcl_23	ap_clust_5479
1186	946153	mcl_29	ap_clust_9376
1187	1073076	mcl_8	ap_clust_1609
1188	919230	mcl_44	ap_clust_584
1189	523076	mcl_84	ap_clust_1189
1190	284615	mcl_20	ap_clust_12495
1191	1319230	mcl_3	ap_clust_6214
1192	723076	mcl_2	ap_clust_5382
1193	507692	mcl_2	ap_clust_13524
1194	880769	mcl_50	ap_clust_11849
1195	719230	mcl_2	ap_clust_5474
1196	373076	mcl_7	ap_clust_12729
1197	0	mcl_18	ap_clust_8623
1198	73076	mcl_104	ap_clust_5311
1199	2542307	mcl_29	ap_clust_7053
1200	2146153	mcl_3	ap_clust_6214
1201	723076	mcl_8	ap_clust_6460
1202	880769	mcl_2	ap_clust_13524
1203	1969230	mcl_3	ap_clust_12415
1204	1707692	mcl_2	ap_clust_5727
1205	511538	mcl_21	ap_clust_9976
1206	0	mcl_216	ap_clust_796
1207	4030769	mcl_17	ap_clust_4839
1208	1238461	mcl_1	ap_clust_7443
1209	1303846	mcl_8	ap_clust_4393
1210	1765384	mcl_3	ap_clust_6214
1211	169230	mcl_64	ap_clust_2662
1212	500000	mcl_2	ap_clust_5474
1213	1319230	mcl_30	ap_clust_5725
1214	1303846	mcl_2	ap_clust_5382
1215	0	mcl_4	ap_clust_6582
1216	2034615	mcl_54	ap_clust_5634
1217	0	mcl_91	ap_clust_1125
1218	57692	mcl_1	ap_clust_3526
1219	753846	mcl_11	ap_clust_6694
1220	5607692	mcl_49	ap_clust_1696
1221	950000	mcl_1	ap_clust_12382
1222	61538	mcl_18	ap_clust_13387
1223	2865384	mcl_58	ap_clust_1307
1224	184615	mcl_2	ap_clust_2029
1225	823076	mcl_2	ap_clust_5727
1226	0	mcl_12	ap_clust_3502
1227	1384615	mcl_8	ap_clust_4393
1228	492307	mcl_1	ap_clust_6936
1229	473076	mcl_22	ap_clust_6250
1230	134615	mcl_5	ap_clust_6986
1231	0	mcl_4	ap_clust_6582
1232	0	mcl_155	ap_clust_1261
1233	319230	mcl_20	ap_clust_12495
1234	2461538	mcl_15	ap_clust_9876
1235	0	mcl_12	ap_clust_3502
1236	919230	mcl_2	ap_clust_7083
1237	950000	mcl_2	ap_clust_5133
1238	303846	mcl_1	ap_clust_448
1239	61538	mcl_2	ap_clust_7274
1240	1523076	mcl_10	ap_clust_12218
1241	1123076	mcl_2	ap_clust_5382
1242	292307	mcl_13	ap_clust_9805
1243	0	mcl_25	ap_clust_9091
1244	4726923	mcl_49	ap_clust_1696
1245	1619230	mcl_2	ap_clust_11340
1246	392307	mcl_11	ap_clust_7588
1247	57692	mcl_12	ap_clust_3502
1248	65384	mcl_12	ap_clust_1513
1249	530769	mcl_13	ap_clust_9805
1250	853846	mcl_1	ap_clust_13156
1251	250000	mcl_1	ap_clust_13156
1252	323076	mcl_22	ap_clust_6250
1253	1969230	mcl_15	ap_clust_8942
1254	61538	mcl_2	ap_clust_1780
1255	1680769	mcl_15	ap_clust_8942
1256	546153	mcl_59	ap_clust_3248
1257	0	mcl_25	ap_clust_9091
1258	1323076	mcl_30	ap_clust_5725
1259	857692	mcl_9	ap_clust_9527
1260	657692	mcl_23	ap_clust_5479
1261	0	mcl_155	ap_clust_1261
1262	57692	mcl_12	ap_clust_3502
1263	123076	mcl_7	ap_clust_12729
1264	203846	mcl_24	ap_clust_6228
1265	1153846	mcl_36	ap_clust_13126
1266	92307	mcl_31	ap_clust_10304
1267	1388461	mcl_391	ap_clust_0
1268	61538	mcl_20	ap_clust_1780
1269	103846	mcl_22	ap_clust_4356
1270	834615	mcl_3	ap_clust_6794
1271	600000	mcl_5	ap_clust_6751
1272	188461	mcl_91	ap_clust_1125
1273	723076	mcl_36	ap_clust_13126
1274	238461	mcl_1	ap_clust_3526
1275	142307	mcl_30	ap_clust_5725
1276	65384	mcl_12	ap_clust_1513
1277	1773076	mcl_3	ap_clust_6214
1278	553846	mcl_8	ap_clust_1609
1279	350000	mcl_1	ap_clust_448
1280	438461	mcl_16	ap_clust_12069
1281	230769	mcl_16	ap_clust_1556
1282	257692	mcl_128	ap_clust_1151
1283	261538	mcl_16	ap_clust_3001
1284	0	mcl_7	ap_clust_12729
1285	1169230	mcl_38	ap_clust_1508
1286	511538	mcl_11	ap_clust_8560
1287	265384	mcl_1	ap_clust_2799
1288	173076	mcl_9	ap_clust_4706
1289	357692	mcl_34	ap_clust_1058
1290	1265384	mcl_10	ap_clust_6452
1291	57692	mcl_12	ap_clust_3502
1292	580769	mcl_13	ap_clust_734
1293	1019230	mcl_1	ap_clust_7443
1294	438461	mcl_16	ap_clust_12069
1295	834615	mcl_26	ap_clust_3148
1296	761538	mcl_4	ap_clust_10201
1297	2453846	mcl_15	ap_clust_9876
1298	1407692	mcl_29	ap_clust_9376
1299	2192307	mcl_15	ap_clust_11478
1300	303846	mcl_4	ap_clust_407
1301	465384	mcl_11	ap_clust_7588
1302	61538	mcl_4	ap_clust_6582
1303	192307	mcl_16	ap_clust_1556
1304	250000	mcl_45	ap_clust_2893
1305	2461538	mcl_15	ap_clust_9876
1306	0	mcl_12	ap_clust_3502
1307	2030769	mcl_58	ap_clust_1307
1308	361538	mcl_5	ap_clust_6986
1309	1126923	mcl_24	ap_clust_2365
1310	1030769	mcl_11	ap_clust_4706
1311	200000	mcl_6	ap_clust_7049
1312	369230	mcl_7	ap_clust_12729
1313	57692	mcl_18	ap_clust_8623
1314	30769	mcl_1	ap_clust_3526
1315	326923	mcl_1	ap_clust_6936
1316	300000	mcl_1	ap_clust_2799
1317	1638461	mcl_3	ap_clust_7602
1318	465384	mcl_13	ap_clust_9805
1319	1300000	mcl_9	ap_clust_9527
1320	2492307	mcl_223	ap_clust_1320
1321	134615	mcl_17	ap_clust_4839
1322	103846	mcl_24	ap_clust_11616
1323	1050000	mcl_38	ap_clust_1508
1324	3288461	mcl_2	ap_clust_1792
1325	0	mcl_25	ap_clust_9091
1326	211538	mcl_19	ap_clust_4319
1327	0	mcl_130	ap_clust_5383
1328	730769	mcl_156	ap_clust_1948
1329	2146153	mcl_29	ap_clust_7053
1330	4957692	mcl_22	ap_clust_4356
1331	465384	mcl_40	ap_clust_10463
1332	434615	mcl_20	ap_clust_12495
1333	1626923	mcl_27	ap_clust_9984
1334	119230	mcl_18	ap_clust_8623
1335	0	mcl_56	ap_clust_2561
1336	0	mcl_92	ap_clust_9045
1337	0	mcl_25	ap_clust_9091
1338	1238461	mcl_9	ap_clust_1565
1339	519230	mcl_43	ap_clust_11397
1340	130769	mcl_12	ap_clust_1513
1341	92307	mcl_2	ap_clust_7274
1342	0	mcl_12	ap_clust_3502
1343	696153	mcl_31	ap_clust_10304
1344	57692	mcl_12	ap_clust_3502
1345	476923	mcl_6	ap_clust_4039
1346	715384	mcl_1	ap_clust_3665
1347	69230	mcl_6	ap_clust_7049
1348	253846	mcl_16	ap_clust_12069
1349	276923	mcl_24	ap_clust_11616
1350	130769	mcl_6	ap_clust_7049
1351	1800000	mcl_3	ap_clust_12415
1352	1065384	mcl_9	ap_clust_3106
1353	473076	mcl_2	ap_clust_5474
1354	288461	mcl_13	ap_clust_734
1355	700000	mcl_32	ap_clust_3153
1356	134615	mcl_6	ap_clust_4039
1357	530769	mcl_1	ap_clust_5349
1358	1688461	mcl_224	ap_clust_4766
1359	1053846	mcl_111	ap_clust_1359
1360	323076	mcl_24	ap_clust_11616
1361	250000	mcl_19	ap_clust_12595
1362	234615	mcl_5	ap_clust_1362
1363	1192307	mcl_5	ap_clust_6751
1364	323076	mcl_14	ap_clust_4160
1365	2138461	mcl_15	ap_clust_11478
1366	300000	mcl_4	ap_clust_10201
1367	0	mcl_6	ap_clust_7049
1368	426923	mcl_5	ap_clust_6986
1369	61538	mcl_4	ap_clust_10201
1370	765384	mcl_2	ap_clust_13524
1371	992307	mcl_3	ap_clust_6214
1372	684615	mcl_9	ap_clust_13029
1373	984615	mcl_131	ap_clust_8884
1374	488461	mcl_2	ap_clust_13524
1375	1957692	mcl_1	ap_clust_12382
1376	2150000	mcl_396	ap_clust_0
1377	315384	mcl_4	ap_clust_6582
1378	1915384	mcl_3	ap_clust_6794
1379	688461	mcl_14	ap_clust_11896
1380	4153846	mcl_22	ap_clust_4356
1381	888461	mcl_11	ap_clust_7588
1382	1457692	mcl_1	ap_clust_12382
1383	1034615	mcl_1	ap_clust_3665
1384	296153	mcl_1	ap_clust_448
1385	426923	mcl_4	ap_clust_407
1386	1488461	mcl_3	ap_clust_12415
1387	315384	mcl_20	ap_clust_12495
1388	157692	mcl_1	ap_clust_13156
1389	469230	mcl_9	ap_clust_1565
1390	4346153	mcl_49	ap_clust_1696
1391	719230	mcl_2	ap_clust_5727
1392	246153	mcl_7	ap_clust_2432
1393	588461	mcl_14	ap_clust_9266
1394	123076	mcl_2	ap_clust_1780
1395	800000	mcl_32	ap_clust_3153
1396	2223076	mcl_2	ap_clust_1792
1397	161538	mcl_20	ap_clust_12495
1398	1330769	mcl_8	ap_clust_4393
1399	0	mcl_81	ap_clust_11652
1400	0	mcl_12	ap_clust_3502
1401	784615	mcl_1	ap_clust_3665
1402	1603846	mcl_24	ap_clust_11616
1403	538461	mcl_75	ap_clust_8724
1404	376923	mcl_34	ap_clust_1058
1405	2711538	mcl_29	ap_clust_9376
1406	1438461	mcl_136	ap_clust_1406
1407	376923	mcl_1	ap_clust_13156
1408	100000	mcl_33	ap_clust_5975
1409	742307	mcl_11	ap_clust_8560
1410	196153	mcl_6	ap_clust_7049
1411	976923	mcl_11	ap_clust_6694
1412	584615	mcl_3	ap_clust_6794
1413	0	mcl_18	ap_clust_8623
1414	2007692	mcl_7	ap_clust_6803
1415	180769	mcl_4	ap_clust_10201
1416	2130769	mcl_15	ap_clust_13067
1417	753846	mcl_8	ap_clust_1609
1418	3169230	mcl_1	ap_clust_2799
1419	92307	mcl_2	ap_clust_1780
1420	65384	mcl_6	ap_clust_7049
1421	1234615	mcl_33	ap_clust_5975
1422	400000	mcl_11	ap_clust_7588
1423	388461	mcl_19	ap_clust_9765
1424	1473076	mcl_37	ap_clust_11290
1425	407692	mcl_21	ap_clust_9976
1426	561538	mcl_16	ap_clust_1525
1427	1353846	mcl_105	ap_clust_9357
1428	61538	mcl_4	ap_clust_10201
1429	1161538	mcl_8	ap_clust_4393
1430	542307	mcl_11	ap_clust_7588
1431	700000	mcl_8	ap_clust_2713
1432	384615	mcl_4	ap_clust_407
1433	623076	mcl_1	ap_clust_9488
1434	2711538	mcl_15	ap_clust_9876
1435	284615	mcl_11	ap_clust_7588
1436	61538	mcl_7	ap_clust_12729
1437	200000	mcl_2	ap_clust_10772
1438	0	mcl_18	ap_clust_8623
1439	453846	mcl_11	ap_clust_9976
1440	246153	mcl_7	ap_clust_2432
1441	65384	mcl_6	ap_clust_7049
1442	0	mcl_7	ap_clust_2432
1443	830769	mcl_19	ap_clust_12595
1444	430769	mcl_7	ap_clust_5823
1445	938461	mcl_20	ap_clust_12495
1446	0	mcl_25	ap_clust_9091
1447	584615	mcl_14	ap_clust_4160
1448	703846	mcl_32	ap_clust_3153
1449	176923	mcl_1	ap_clust_3526
1450	242307	mcl_4	ap_clust_6582
1451	330769	mcl_6	ap_clust_4039
1452	253846	mcl_19	ap_clust_9765
1453	369230	mcl_16	ap_clust_7610
1454	180769	mcl_4	ap_clust_6582
1455	615384	mcl_17	ap_clust_4839
1456	607692	mcl_8	ap_clust_3542
1457	650000	mcl_9	ap_clust_13029
1458	2053846	mcl_37	ap_clust_6214
1459	234615	mcl_4	ap_clust_9805
1460	515384	mcl_11	ap_clust_6694
1461	65384	mcl_6	ap_clust_7049
1462	6811538	mcl_225	ap_clust_1462
1463	811538	mcl_7	ap_clust_5823
1464	457692	mcl_21	ap_clust_9976
1465	388461	mcl_2	ap_clust_5474
1466	142307	mcl_30	ap_clust_5725
1467	565384	mcl_11	ap_clust_6694
1468	88461	mcl_1	ap_clust_10832
1469	130769	mcl_18	ap_clust_9852
1470	1615384	mcl_3	ap_clust_12415
1471	1869230	mcl_34	ap_clust_1058
1472	323076	mcl_14	ap_clust_4160
1473	750000	mcl_46	ap_clust_11065
1474	111538	mcl_12	ap_clust_4372
1475	246153	mcl_17	ap_clust_4839
1476	0	mcl_18	ap_clust_8623
1477	630769	mcl_11	ap_clust_7588
1478	0	mcl_7	ap_clust_5823
1479	784615	mcl_121	ap_clust_11849
1480	211538	mcl_1	ap_clust_10832
1481	1000000	mcl_11	ap_clust_8560
1482	1007692	mcl_7	ap_clust_12520
1483	1326923	mcl_10	ap_clust_10574
1484	569230	mcl_1	ap_clust_5349
1485	526923	mcl_13	ap_clust_9805
1486	234615	mcl_1	ap_clust_3526
1487	519230	mcl_14	ap_clust_9266
1488	1076923	mcl_8	ap_clust_6460
1489	176923	mcl_4	ap_clust_407
1490	207692	mcl_1	ap_clust_448
1491	123076	mcl_4	ap_clust_6582
1492	361538	mcl_1	ap_clust_10832
1493	573076	mcl_2	ap_clust_5474
1494	130769	mcl_1	ap_clust_448
1495	96153	mcl_2	ap_clust_1137
1496	1384615	mcl_10	ap_clust_12913
1497	1361538	mcl_9	ap_clust_9527
1498	0	mcl_13	ap_clust_3106
1499	338461	mcl_6	ap_clust_7049
1500	511538	mcl_11	ap_clust_8560
1501	1511538	mcl_37	ap_clust_6214
1502	226923	mcl_11	ap_clust_8560
1503	61538	mcl_4	ap_clust_10201
1504	1253846	mcl_1	ap_clust_7443
1505	403846	mcl_19	ap_clust_12595
1506	196153	mcl_5	ap_clust_802
1507	1565384	mcl_132	ap_clust_12072
1508	184615	mcl_38	ap_clust_1508
1509	861538	mcl_1	ap_clust_9488
1510	119230	mcl_4	ap_clust_6582
1511	1057692	mcl_7	ap_clust_12520
1512	869230	mcl_3	ap_clust_7602
1513	0	mcl_12	ap_clust_1513
1514	30769	mcl_2	ap_clust_1780
1515	592307	mcl_8	ap_clust_2713
1516	61538	mcl_1	ap_clust_13156
1517	1619230	mcl_10	ap_clust_10865
1518	330769	mcl_1	ap_clust_3526
1519	223076	mcl_34	ap_clust_1058
1520	292307	mcl_16	ap_clust_1556
1521	1138461	mcl_19	ap_clust_7675
1522	919230	mcl_24	ap_clust_6228
1523	1357692	mcl_10	ap_clust_10038
1524	246153	mcl_45	ap_clust_2893
1525	465384	mcl_8	ap_clust_1525
1526	692307	mcl_2	ap_clust_5474
1527	1103846	mcl_65	ap_clust_246
1528	996153	mcl_9	ap_clust_13029
1529	180769	mcl_18	ap_clust_8623
1530	334615	mcl_6	ap_clust_7049
1531	1603846	mcl_10	ap_clust_10038
1532	265384	mcl_6	ap_clust_7049
1533	0	mcl_4	ap_clust_6582
1534	192307	mcl_17	ap_clust_4839
1535	1496153	mcl_41	ap_clust_5999
1536	0	mcl_140	ap_clust_101
1537	576923	mcl_1	ap_clust_7443
1538	276923	mcl_22	ap_clust_11402
1539	411538	mcl_40	ap_clust_10463
